createdAt,value
2022-08-26 06:55:00.200000+00:00,20.3
2022-08-26 07:55:00.194000+00:00,21.4
2022-08-26 08:55:00.174000+00:00,21.1
2022-08-26 09:55:00.184000+00:00,21.3
2022-08-26 10:55:00.228000+00:00,22.0
2022-08-26 11:55:00.170000+00:00,22.1
2022-08-26 12:55:00.244000+00:00,21.1
2022-08-26 13:20:03.859000+00:00,21.2
2022-08-26 19:55:00.206000+00:00,18.6
2022-08-26 20:55:00.198000+00:00,18.3
2022-08-26 21:55:00.181000+00:00,17.7
2022-08-26 22:55:00.181000+00:00,16.6
2022-08-26 23:55:00.177000+00:00,16.1
2022-08-27 00:55:00.175000+00:00,15.1
2022-08-27 01:55:00.182000+00:00,14.4
2022-08-27 02:55:00.175000+00:00,14.2
2022-08-27 03:55:00.209000+00:00,14.3
2022-08-27 04:55:00.154000+00:00,13.9
2022-08-27 05:55:00.177000+00:00,14.7
2022-08-27 06:55:00.198000+00:00,16.8
2022-08-27 07:55:00.182000+00:00,19.9
2022-08-27 08:55:00.327000+00:00,21.7
2022-08-27 09:55:00.150000+00:00,20.6
2022-08-27 10:55:00.181000+00:00,20.9
2022-08-27 11:55:00.306000+00:00,21.1
2022-08-27 12:55:00.262000+00:00,22.3
2022-08-27 13:55:00.207000+00:00,21.7
2022-08-27 14:55:00.270000+00:00,22.0
2022-08-27 15:55:00.176000+00:00,21.7
2022-08-27 16:55:00.226000+00:00,21.3
2022-08-27 17:55:00.192000+00:00,19.7
2022-08-27 18:55:00.198000+00:00,17.9
2022-08-27 19:50:00.177000+00:00,16.6
2022-08-27 20:55:00.193000+00:00,15.2
2022-08-27 21:55:00.173000+00:00,14.2
2022-08-27 22:15:00.193000+00:00,13.8
2022-08-27 22:55:00.188000+00:00,13.4
2022-08-27 23:55:00.187000+00:00,12.8
2022-08-28 00:55:00.182000+00:00,12.3
2022-08-28 01:55:00.228000+00:00,12.0
2022-08-28 02:55:00.175000+00:00,11.6
2022-08-28 03:55:00.162000+00:00,11.6
2022-08-28 04:55:02.375000+00:00,11.6
2022-08-28 05:55:00.213000+00:00,12.9
2022-08-28 06:55:00.218000+00:00,17.0
2022-08-28 07:55:00.237000+00:00,18.9
2022-08-28 08:55:00.181000+00:00,18.7
2022-08-28 09:55:00.485000+00:00,20.2
2022-08-28 10:55:00.242000+00:00,22.0
2022-08-28 11:55:00.320000+00:00,22.7
2022-08-28 12:55:00.198000+00:00,23.1
2022-08-28 13:55:00.200000+00:00,23.8
2022-08-28 14:55:00.224000+00:00,21.7
2022-08-28 15:55:00.280000+00:00,23.1
2022-08-28 16:55:00.207000+00:00,21.4
2022-08-28 17:55:00.179000+00:00,19.1
2022-08-28 18:55:00.623000+00:00,17.0
2022-08-28 19:55:00.223000+00:00,15.6
2022-08-28 20:55:00.177000+00:00,14.7
2022-08-28 21:55:00.179000+00:00,13.8
2022-08-28 22:55:00.176000+00:00,13.3
2022-08-28 23:55:00.170000+00:00,12.9
2022-08-29 00:55:00.179000+00:00,11.6
2022-08-29 01:55:00.173000+00:00,11.9
2022-08-29 02:55:00.166000+00:00,12.2
2022-08-29 03:55:00.199000+00:00,13.2
2022-08-29 04:55:00.180000+00:00,13.6
2022-08-29 05:55:00.195000+00:00,14.7
2022-08-29 06:55:00.212000+00:00,15.4
2022-08-29 07:55:00.207000+00:00,17.0
2022-08-29 08:55:00.211000+00:00,18.8
2022-08-29 09:55:00.214000+00:00,19.2
2022-08-29 10:55:00.211000+00:00,21.2
2022-08-29 11:55:00.185000+00:00,21.5
2022-08-29 12:55:00.319000+00:00,22.2
2022-08-29 13:55:00.276000+00:00,24.1
2022-08-29 14:55:00.210000+00:00,24.7
2022-08-29 15:55:00.195000+00:00,22.6
2022-08-29 16:55:00.238000+00:00,23.8
2022-08-29 17:55:03.745000+00:00,20.9
2022-08-29 18:55:00.172000+00:00,18.9
2022-08-29 19:55:00.283000+00:00,18.0
2022-08-29 20:55:00.196000+00:00,16.9
2022-08-29 21:55:00.169000+00:00,16.0
2022-08-29 22:55:00.154000+00:00,15.3
2022-08-29 23:55:00.183000+00:00,14.9
2022-08-30 00:55:00.219000+00:00,14.2
2022-08-30 01:55:00.171000+00:00,13.5
2022-08-30 02:55:00.193000+00:00,13.0
2022-08-30 03:55:00.179000+00:00,12.8
2022-08-30 04:55:00.191000+00:00,12.6
2022-08-30 05:55:00.223000+00:00,13.1
2022-08-30 06:55:00.240000+00:00,17.0
2022-08-30 07:55:00.193000+00:00,19.5
2022-08-30 08:55:00.195000+00:00,21.4
2022-08-30 09:55:00.340000+00:00,22.1
2022-08-30 10:55:00.656000+00:00,23.0
2022-08-30 11:55:00.173000+00:00,24.1
2022-08-30 12:55:00.187000+00:00,24.9
2022-08-30 13:55:00.280000+00:00,25.4
2022-08-30 14:55:05.153000+00:00,25.4
2022-08-30 15:55:00.250000+00:00,23.6
2022-08-30 16:55:00.189000+00:00,23.1
2022-08-30 17:55:00.188000+00:00,20.8
2022-08-30 18:55:00.188000+00:00,19.1
2022-08-30 19:55:00.242000+00:00,18.0
2022-08-30 20:55:00.187000+00:00,17.3
2022-08-30 21:55:00.175000+00:00,16.3
2022-08-30 22:55:00.157000+00:00,15.4
2022-08-30 23:55:00.185000+00:00,14.9
2022-08-31 00:55:00.168000+00:00,14.3
2022-08-31 01:55:00.158000+00:00,13.8
2022-08-31 02:55:00.179000+00:00,13.5
2022-08-31 03:55:00.198000+00:00,12.7
2022-08-31 04:55:00.176000+00:00,12.1
2022-08-31 05:55:00.194000+00:00,12.4
2022-08-31 06:55:00.293000+00:00,14.9
2022-08-31 07:55:00.152000+00:00,17.7
2022-08-31 08:35:00.204000+00:00,19.0
2022-08-31 10:55:00.183000+00:00,22.7
2022-08-31 11:55:00.208000+00:00,23.6
2022-08-31 12:55:00.196000+00:00,24.3
2022-08-31 13:55:00.209000+00:00,24.5
2022-08-31 14:55:00.167000+00:00,25.1
2022-08-31 15:55:00.184000+00:00,24.6
2022-08-31 16:55:00.188000+00:00,23.7
2022-08-31 17:55:00.184000+00:00,21.3
2022-08-31 18:55:00.209000+00:00,19.1
2022-08-31 19:55:00.193000+00:00,17.6
2022-08-31 20:55:02.330000+00:00,16.5
2022-08-31 21:55:00.188000+00:00,15.7
2022-08-31 22:55:00.185000+00:00,14.4
2022-08-31 23:55:00.149000+00:00,13.0
2022-09-01 00:55:00.202000+00:00,12.5
2022-09-01 01:55:04.996000+00:00,11.9
2022-09-01 02:55:00.175000+00:00,11.2
2022-09-01 03:55:00.181000+00:00,10.9
2022-09-01 04:55:00.180000+00:00,10.4
2022-09-01 05:55:00.262000+00:00,11.6
2022-09-01 06:55:03.413000+00:00,13.9
2022-09-01 07:55:00.192000+00:00,19.6
2022-09-01 08:55:00.202000+00:00,21.9
2022-09-01 09:55:00.221000+00:00,23.6
2022-09-01 10:55:00.210000+00:00,24.9
2022-09-01 11:55:00.206000+00:00,24.9
2022-09-01 12:55:00.221000+00:00,25.7
2022-09-01 13:55:00.180000+00:00,26.3
2022-09-01 14:55:00.186000+00:00,26.2
2022-09-01 15:55:00.185000+00:00,25.4
2022-09-01 16:55:00.203000+00:00,24.3
2022-09-01 17:55:00.287000+00:00,21.9
2022-09-01 18:55:00.259000+00:00,19.5
2022-09-01 19:55:00.186000+00:00,17.7
2022-09-01 20:55:00.195000+00:00,16.5
2022-09-01 21:55:00.175000+00:00,15.6
2022-09-01 22:55:00.154000+00:00,14.5
2022-09-01 23:55:00.172000+00:00,13.5
2022-09-02 00:55:00.171000+00:00,12.6
2022-09-02 01:55:00.177000+00:00,12.3
2022-09-02 02:55:00.177000+00:00,12.1
2022-09-02 03:55:00.189000+00:00,12.3
2022-09-02 04:55:00.196000+00:00,12.7
2022-09-02 05:55:00.203000+00:00,13.9
2022-09-02 06:55:00.207000+00:00,16.0
2022-09-02 07:55:00.186000+00:00,18.0
2022-09-02 08:55:00.195000+00:00,20.9
2022-09-02 09:55:00.202000+00:00,23.3
2022-09-02 10:55:00.210000+00:00,25.3
2022-09-02 11:55:02.615000+00:00,25.9
2022-09-02 12:55:00.553000+00:00,25.1
2022-09-02 13:55:00.204000+00:00,27.0
2022-09-02 14:55:00.258000+00:00,24.8
2022-09-02 15:55:00.208000+00:00,24.7
2022-09-02 16:25:00.196000+00:00,24.4
2022-09-02 17:55:00.182000+00:00,21.2
2022-09-02 18:55:00.218000+00:00,19.6
2022-09-02 19:55:00.166000+00:00,18.9
2022-09-02 20:55:00.181000+00:00,19.0
2022-09-02 21:55:00.202000+00:00,17.8
2022-09-02 22:55:00.180000+00:00,16.7
2022-09-02 23:55:00.183000+00:00,14.9
2022-09-03 00:55:00.173000+00:00,13.2
2022-09-03 01:55:00.177000+00:00,12.2
2022-09-03 02:55:00.153000+00:00,11.3
2022-09-03 03:55:00.178000+00:00,10.6
2022-09-03 04:55:00.181000+00:00,10.2
2022-09-03 05:55:00.190000+00:00,11.2
2022-09-03 06:55:00.190000+00:00,16.4
2022-09-03 07:55:00.213000+00:00,18.6
2022-09-03 08:55:00.200000+00:00,21.9
2022-09-03 09:55:00.213000+00:00,23.8
2022-09-03 10:55:00.180000+00:00,25.7
2022-09-03 11:55:00.193000+00:00,26.5
2022-09-03 12:55:00.181000+00:00,28.2
2022-09-03 13:20:00.177000+00:00,27.7
2022-09-03 14:55:00.188000+00:00,28.1
2022-09-03 15:55:00.195000+00:00,27.7
2022-09-03 16:55:00.216000+00:00,26.4
2022-09-03 17:55:00.182000+00:00,23.9
2022-09-03 18:55:08.773000+00:00,21.1
2022-09-03 19:55:00.212000+00:00,19.6
2022-09-03 20:55:00.168000+00:00,17.4
2022-09-03 21:55:00.169000+00:00,16.7
2022-09-03 22:15:00.194000+00:00,16.6
2022-09-03 22:55:00.156000+00:00,15.9
2022-09-03 23:55:00.178000+00:00,15.4
2022-09-04 00:55:00.170000+00:00,14.4
2022-09-04 01:55:00.208000+00:00,14.0
2022-09-04 02:55:00.166000+00:00,13.2
2022-09-04 03:55:00.181000+00:00,13.0
2022-09-04 04:55:00.174000+00:00,12.8
2022-09-04 05:55:00.203000+00:00,14.3
2022-09-04 06:55:00.205000+00:00,17.3
2022-09-04 07:55:00.177000+00:00,20.0
2022-09-04 08:55:00.228000+00:00,22.8
2022-09-04 09:55:00.204000+00:00,25.2
2022-09-04 10:55:00.200000+00:00,26.6
2022-09-04 11:55:00.212000+00:00,27.6
2022-09-04 12:55:00.252000+00:00,26.3
2022-09-04 13:55:00.515000+00:00,26.0
2022-09-04 14:55:00.215000+00:00,26.6
2022-09-04 15:55:00.219000+00:00,26.6
2022-09-04 16:55:00.198000+00:00,26.3
2022-09-04 17:55:00.198000+00:00,24.4
2022-09-04 18:55:00.196000+00:00,22.0
2022-09-04 19:55:24.906000+00:00,20.0
2022-09-04 20:55:00.165000+00:00,18.4
2022-09-04 21:57:50.493000+00:00,17.2
2022-09-04 22:55:00.225000+00:00,16.4
2022-09-04 23:55:00.172000+00:00,15.6
2022-09-05 00:55:00.179000+00:00,15.1
2022-09-05 01:55:00.225000+00:00,14.4
2022-09-05 02:57:42.131000+00:00,13.8
2022-09-05 03:57:22.672000+00:00,13.4
2022-09-05 04:55:00.154000+00:00,13.1
2022-09-05 05:55:27.113000+00:00,13.7
2022-09-05 06:55:00.371000+00:00,19.6
2022-09-05 07:57:00.911000+00:00,21.8
2022-09-05 08:55:06.425000+00:00,26.1
2022-09-05 09:55:00.181000+00:00,28.7
2022-09-05 10:55:14.341000+00:00,29.6
2022-09-05 11:55:00.183000+00:00,30.4
2022-09-05 12:55:00.191000+00:00,31.0
2022-09-05 13:55:00.278000+00:00,30.6
2022-09-05 14:55:21.834000+00:00,30.2
2022-09-05 15:55:00.215000+00:00,29.1
2022-09-05 16:55:00.204000+00:00,28.3
2022-09-05 17:55:00.203000+00:00,25.1
2022-09-05 18:56:10.574000+00:00,22.2
2022-09-05 19:55:00.199000+00:00,21.7
2022-09-05 20:55:00.283000+00:00,20.4
2022-09-05 21:59:20.936000+00:00,21.5
2022-09-05 22:55:00.173000+00:00,20.9
2022-09-05 23:55:00.199000+00:00,20.1
2022-09-06 00:55:00.181000+00:00,20.0
2022-09-06 01:55:00.183000+00:00,19.5
2022-09-06 02:55:00.182000+00:00,18.7
2022-09-06 03:55:00.186000+00:00,18.1
2022-09-06 04:55:00.194000+00:00,17.9
2022-09-06 05:55:00.181000+00:00,18.1
2022-09-06 06:55:00.194000+00:00,19.2
2022-09-06 07:55:00.189000+00:00,22.4
2022-09-06 08:55:00.198000+00:00,24.0
2022-09-06 09:55:00.177000+00:00,25.8
2022-09-06 10:55:00.182000+00:00,27.4
2022-09-06 11:55:00.186000+00:00,28.3
2022-09-06 12:55:00.211000+00:00,28.9
2022-09-06 13:55:00.247000+00:00,30.2
2022-09-06 14:55:00.213000+00:00,30.8
2022-09-06 15:55:00.241000+00:00,29.3
2022-09-06 16:55:00.170000+00:00,26.7
2022-09-06 17:55:00.200000+00:00,24.8
2022-09-06 18:55:00.185000+00:00,23.8
2022-09-06 19:55:00.189000+00:00,22.4
2022-09-06 20:55:00.184000+00:00,21.6
2022-09-06 21:55:00.177000+00:00,19.5
2022-09-06 22:55:00.339000+00:00,19.2
2022-09-06 23:55:00.180000+00:00,17.9
2022-09-07 00:55:00.178000+00:00,16.6
2022-09-07 01:55:00.177000+00:00,16.4
2022-09-07 02:55:00.188000+00:00,16.4
2022-09-07 03:55:00.206000+00:00,16.2
2022-09-07 04:55:00.195000+00:00,16.3
2022-09-07 05:55:13.375000+00:00,16.8
2022-09-07 06:45:00.237000+00:00,17.3
2022-09-07 08:55:00.519000+00:00,19.6
2022-09-07 09:55:30.547000+00:00,22.4
2022-09-07 10:55:00.188000+00:00,22.9
2022-09-07 11:55:00.206000+00:00,24.4
2022-09-07 12:55:26.577000+00:00,24.9
2022-09-07 13:55:00.209000+00:00,25.6
2022-09-07 14:55:00.192000+00:00,25.6
2022-09-07 15:55:00.219000+00:00,24.6
2022-09-07 16:55:00.215000+00:00,23.5
2022-09-07 17:55:00.195000+00:00,21.7
2022-09-07 18:55:00.211000+00:00,19.9
2022-09-07 19:55:00.165000+00:00,18.5
2022-09-07 20:55:00.200000+00:00,17.1
2022-09-07 21:55:00.175000+00:00,16.3
2022-09-07 22:55:00.242000+00:00,16.3
2022-09-07 23:55:00.204000+00:00,16.6
2022-09-08 00:55:00.195000+00:00,16.9
2022-09-08 01:55:00.183000+00:00,16.9
2022-09-08 02:55:00.185000+00:00,16.2
2022-09-08 03:55:00.197000+00:00,15.8
2022-09-08 04:55:00.188000+00:00,16.1
2022-09-08 05:55:00.218000+00:00,15.7
2022-09-08 06:55:00.192000+00:00,15.8
2022-09-08 07:55:00.179000+00:00,16.0
2022-09-08 08:55:00.201000+00:00,16.2
2022-09-08 09:55:00.179000+00:00,17.4
2022-09-08 10:55:00.181000+00:00,19.3
2022-09-08 11:55:00.185000+00:00,20.1
2022-09-08 12:55:00.196000+00:00,20.9
2022-09-08 13:55:00.191000+00:00,21.4
2022-09-08 14:55:00.178000+00:00,22.4
2022-09-08 15:55:00.274000+00:00,18.0
2022-09-08 16:55:00.187000+00:00,19.4
2022-09-08 17:55:00.216000+00:00,16.7
2022-09-08 18:55:00.268000+00:00,16.1
2022-09-08 19:55:00.195000+00:00,15.9
2022-09-08 20:40:00.277000+00:00,15.8
2022-09-08 21:45:00.172000+00:00,15.0
2022-09-08 23:35:00.149000+00:00,15.0
2022-09-09 01:30:00.183000+00:00,14.2
2022-09-09 02:10:00.197000+00:00,13.9
2022-09-09 04:40:00.304000+00:00,13.1
2022-09-09 05:55:00.189000+00:00,13.5
2022-09-09 06:45:00.180000+00:00,15.0
2022-09-09 07:55:01.531000+00:00,16.4
2022-09-09 08:30:00.208000+00:00,16.7
2022-09-09 09:40:03.516000+00:00,17.1
2022-09-09 10:50:00.199000+00:00,18.1
2022-09-09 11:55:00.189000+00:00,17.5
2022-09-09 12:55:00.213000+00:00,17.8
2022-09-09 13:55:00.178000+00:00,18.1
2022-09-09 14:55:00.187000+00:00,18.4
2022-09-09 15:55:00.209000+00:00,18.4
2022-09-09 16:55:00.182000+00:00,17.5
2022-09-09 17:55:00.161000+00:00,16.9
2022-09-09 18:55:00.212000+00:00,16.0
2022-09-09 19:55:00.187000+00:00,15.7
2022-09-09 20:55:00.188000+00:00,15.2
2022-09-09 21:55:00.185000+00:00,15.2
2022-09-09 22:55:00.181000+00:00,14.8
2022-09-09 23:55:00.169000+00:00,14.5
2022-09-10 00:55:00.164000+00:00,14.8
2022-09-10 01:55:00.170000+00:00,14.8
2022-09-10 02:55:00.170000+00:00,15.0
2022-09-10 03:55:00.224000+00:00,14.9
2022-09-10 04:55:00.205000+00:00,15.0
2022-09-10 05:55:00.169000+00:00,15.0
2022-09-10 06:55:00.179000+00:00,15.6
2022-09-10 07:55:00.211000+00:00,16.3
2022-09-10 08:55:00.191000+00:00,15.9
2022-09-10 09:55:14.485000+00:00,16.5
2022-09-10 10:55:00.192000+00:00,18.8
2022-09-10 11:55:00.186000+00:00,19.0
2022-09-10 12:55:00.196000+00:00,20.5
2022-09-10 13:55:00.208000+00:00,20.2
2022-09-10 14:15:00.225000+00:00,20.5
2022-09-10 16:55:00.189000+00:00,19.1
2022-09-10 17:55:00.169000+00:00,18.3
2022-09-10 18:55:00.188000+00:00,17.1
2022-09-10 19:55:00.187000+00:00,16.7
2022-09-10 20:55:00.178000+00:00,15.6
2022-09-10 21:55:00.207000+00:00,15.0
2022-09-10 22:15:00.176000+00:00,14.8
2022-09-10 22:55:00.174000+00:00,14.3
2022-09-10 23:55:00.153000+00:00,14.3
2022-09-11 00:55:00.151000+00:00,13.7
2022-09-11 01:55:00.172000+00:00,13.0
2022-09-11 02:55:00.163000+00:00,12.7
2022-09-11 03:55:00.185000+00:00,12.1
2022-09-11 04:55:00.187000+00:00,12.0
2022-09-11 05:55:00.178000+00:00,12.0
2022-09-11 06:55:00.187000+00:00,14.9
2022-09-11 07:55:00.212000+00:00,18.7
2022-09-11 08:55:00.200000+00:00,20.8
2022-09-11 09:55:00.203000+00:00,21.7
2022-09-11 10:55:00.245000+00:00,22.9
2022-09-11 11:55:00.208000+00:00,21.2
2022-09-11 12:55:00.198000+00:00,20.6
2022-09-11 13:55:00.213000+00:00,23.3
2022-09-11 14:55:00.189000+00:00,21.5
2022-09-11 15:55:00.221000+00:00,21.6
2022-09-11 16:55:00.182000+00:00,20.2
2022-09-11 17:55:00.187000+00:00,18.9
2022-09-11 18:55:00.433000+00:00,16.4
2022-09-11 19:55:00.447000+00:00,16.1
2022-09-11 20:55:00.739000+00:00,15.2
2022-09-11 21:55:00.160000+00:00,14.1
2022-09-11 22:55:00.163000+00:00,13.4
2022-09-11 23:55:00.148000+00:00,12.5
2022-09-12 00:55:00.171000+00:00,12.2
2022-09-12 01:55:00.163000+00:00,11.6
2022-09-12 02:55:00.166000+00:00,11.2
2022-09-12 03:55:00.186000+00:00,11.0
2022-09-12 04:55:00.192000+00:00,11.1
2022-09-12 05:55:00.198000+00:00,11.6
2022-09-12 06:55:00.175000+00:00,12.8
2022-09-12 07:55:00.189000+00:00,15.7
2022-09-12 08:55:00.172000+00:00,19.5
2022-09-12 09:55:00.173000+00:00,22.1
2022-09-12 10:55:00.169000+00:00,23.5
2022-09-12 11:55:00.194000+00:00,24.0
2022-09-12 12:55:00.179000+00:00,24.8
2022-09-12 13:55:00.173000+00:00,25.0
2022-09-12 14:55:00.229000+00:00,24.6
2022-09-12 15:55:00.199000+00:00,24.4
2022-09-12 16:55:00.191000+00:00,23.0
2022-09-12 17:55:00.204000+00:00,21.4
2022-09-12 18:55:00.213000+00:00,19.4
2022-09-12 19:55:00.169000+00:00,18.6
2022-09-12 20:55:00.182000+00:00,18.2
2022-09-12 21:55:00.177000+00:00,18.0
2022-09-12 22:55:00.171000+00:00,18.6
2022-09-12 23:55:00.189000+00:00,18.3
2022-09-13 00:55:00.196000+00:00,18.3
2022-09-13 01:55:00.157000+00:00,17.4
2022-09-13 02:55:00.175000+00:00,16.9
2022-09-13 03:55:00.169000+00:00,16.9
2022-09-13 04:55:00.192000+00:00,16.4
2022-09-13 05:55:00.178000+00:00,16.9
2022-09-13 06:55:00.178000+00:00,18.1
2022-09-13 07:55:00.208000+00:00,18.6
2022-09-13 08:55:00.180000+00:00,21.3
2022-09-13 09:55:00.170000+00:00,20.8
2022-09-13 10:55:00.193000+00:00,21.2
2022-09-13 11:55:00.168000+00:00,22.2
2022-09-13 12:55:00.180000+00:00,24.5
2022-09-13 13:55:00.163000+00:00,24.6
2022-09-13 14:55:00.207000+00:00,23.9
2022-09-13 15:55:00.176000+00:00,21.7
2022-09-13 16:55:00.185000+00:00,19.2
2022-09-13 17:55:00.187000+00:00,17.8
2022-09-13 18:55:00.536000+00:00,16.8
2022-09-13 19:55:00.184000+00:00,16.0
2022-09-13 20:55:00.149000+00:00,15.4
2022-09-13 21:55:00.182000+00:00,14.7
2022-09-13 22:55:00.189000+00:00,13.8
2022-09-13 23:55:00.200000+00:00,12.5
2022-09-14 00:55:00.159000+00:00,12.6
2022-09-14 01:55:00.180000+00:00,12.9
2022-09-14 02:55:00.198000+00:00,13.0
2022-09-14 03:55:00.191000+00:00,13.1
2022-09-14 04:55:00.210000+00:00,12.9
2022-09-14 05:55:00.181000+00:00,13.1
2022-09-14 06:55:00.172000+00:00,14.3
2022-09-14 07:55:00.274000+00:00,14.8
2022-09-14 08:55:00.242000+00:00,15.4
2022-09-14 09:55:00.168000+00:00,16.4
2022-09-14 10:55:00.272000+00:00,17.4
2022-09-14 11:55:00.180000+00:00,18.1
2022-09-14 12:55:00.193000+00:00,18.4
2022-09-14 13:55:00.232000+00:00,20.9
2022-09-14 14:55:01.303000+00:00,20.1
2022-09-14 15:55:00.281000+00:00,20.7
2022-09-14 16:25:00.205000+00:00,19.1
2022-09-14 18:55:00.202000+00:00,15.8
2022-09-14 19:55:00.207000+00:00,14.6
2022-09-14 20:55:00.172000+00:00,13.6
2022-09-14 21:55:00.206000+00:00,12.2
2022-09-14 22:55:00.180000+00:00,12.3
2022-09-14 23:55:00.246000+00:00,13.3
2022-09-15 00:55:00.176000+00:00,14.0
2022-09-15 01:55:00.183000+00:00,13.2
2022-09-15 02:55:00.153000+00:00,13.4
2022-09-15 03:55:00.174000+00:00,13.5
2022-09-15 04:55:00.187000+00:00,13.5
2022-09-15 05:55:00.191000+00:00,13.9
2022-09-15 06:55:00.195000+00:00,14.5
2022-09-15 07:55:00.209000+00:00,14.7
2022-09-15 08:55:00.192000+00:00,16.6
2022-09-15 09:55:00.190000+00:00,17.9
2022-09-15 10:55:00.197000+00:00,18.4
2022-09-15 11:55:00.195000+00:00,16.8
2022-09-15 12:55:00.186000+00:00,18.8
2022-09-15 13:55:00.201000+00:00,19.8
2022-09-15 14:55:00.193000+00:00,18.4
2022-09-15 15:55:00.193000+00:00,17.6
2022-09-15 16:55:00.163000+00:00,15.7
2022-09-15 17:55:00.226000+00:00,13.1
2022-09-15 18:55:00.232000+00:00,12.4
2022-09-15 19:55:00.230000+00:00,12.2
2022-09-15 20:55:00.209000+00:00,11.7
2022-09-15 21:55:00.216000+00:00,11.6
2022-09-15 22:55:00.257000+00:00,11.7
2022-09-15 23:55:00.236000+00:00,11.4
2022-09-16 00:55:00.213000+00:00,11.6
2022-09-16 01:55:00.197000+00:00,11.1
2022-09-16 02:55:00.214000+00:00,11.4
2022-09-16 03:55:00.211000+00:00,11.1
2022-09-16 04:55:00.208000+00:00,10.5
2022-09-16 05:55:00.210000+00:00,10.0
2022-09-16 06:55:00.178000+00:00,12.1
2022-09-16 07:55:00.234000+00:00,14.0
2022-09-16 08:55:00.202000+00:00,15.3
2022-09-16 09:55:00.545000+00:00,17.3
2022-09-16 14:55:00.231000+00:00,15.6
2022-09-16 15:35:00.274000+00:00,15.1
2022-09-16 18:55:00.427000+00:00,11.8
2022-09-16 19:55:00.216000+00:00,11.2
2022-09-16 20:55:00.175000+00:00,10.8
2022-09-16 21:55:00.207000+00:00,10.9
2022-09-16 22:55:00.170000+00:00,10.8
2022-09-16 23:55:00.218000+00:00,10.4
2022-09-17 00:55:00.213000+00:00,10.3
2022-09-17 01:55:00.170000+00:00,10.2
2022-09-17 02:55:00.171000+00:00,10.1
2022-09-17 03:55:00.187000+00:00,9.6
2022-09-17 04:55:00.187000+00:00,9.2
2022-09-17 05:55:00.188000+00:00,9.8
2022-09-17 06:55:00.211000+00:00,10.0
2022-09-17 07:15:00.213000+00:00,9.9
2022-09-18 12:59:59.531000+00:00,10.5
2022-09-18 13:55:00.175000+00:00,11.2
2022-09-18 14:55:00.137000+00:00,10.4
2022-09-18 15:55:01.266000+00:00,10.4
2022-09-18 16:55:00.176000+00:00,10.3
2022-09-18 17:55:00.517000+00:00,9.9
2022-09-18 18:55:00.208000+00:00,9.4
2022-09-18 19:55:00.183000+00:00,9.4
2022-09-18 20:55:00.192000+00:00,9.1
2022-09-18 21:55:00.158000+00:00,9.1
2022-09-18 22:55:00.187000+00:00,9.5
2022-09-18 23:55:00.169000+00:00,9.6
2022-09-19 00:55:00.175000+00:00,10.2
2022-09-19 01:55:00.183000+00:00,10.1
2022-09-19 02:55:00.160000+00:00,10.1
2022-09-19 03:55:00.181000+00:00,9.8
2022-09-19 04:55:00.204000+00:00,10.7
2022-09-19 05:55:00.216000+00:00,10.9
2022-09-19 06:55:00.236000+00:00,12.7
2022-09-19 07:55:00.211000+00:00,13.4
2022-09-19 08:55:00.212000+00:00,14.7
2022-09-19 09:55:00.224000+00:00,15.7
2022-09-19 10:55:01.073000+00:00,13.4
2022-09-19 11:55:00.210000+00:00,16.8
2022-09-19 12:55:00.187000+00:00,15.3
2022-09-19 13:55:00.182000+00:00,16.8
2022-09-19 14:55:00.217000+00:00,15.2
2022-09-19 15:55:00.206000+00:00,15.0
2022-09-19 16:55:00.181000+00:00,13.9
2022-09-19 17:55:00.192000+00:00,12.1
2022-09-19 18:55:00.207000+00:00,11.3
2022-09-19 19:55:00.188000+00:00,9.6
2022-09-19 20:55:00.168000+00:00,9.1
2022-09-19 21:55:02.861000+00:00,8.6
2022-09-19 22:55:00.185000+00:00,8.8
2022-09-19 23:55:00.179000+00:00,9.0
2022-09-20 00:55:00.195000+00:00,7.7
2022-09-20 01:55:00.183000+00:00,8.1
2022-09-20 02:55:00.175000+00:00,8.8
2022-09-20 03:55:00.156000+00:00,9.0
2022-09-20 04:55:00.170000+00:00,9.3
2022-09-20 05:55:00.197000+00:00,9.5
2022-09-20 06:55:00.192000+00:00,10.7
2022-09-20 07:55:00.180000+00:00,12.2
2022-09-20 08:55:00.189000+00:00,13.6
2022-09-20 09:55:02.687000+00:00,15.2
2022-09-20 10:55:00.209000+00:00,17.2
2022-09-20 11:55:00.188000+00:00,15.6
2022-09-20 12:55:04.611000+00:00,15.4
2022-09-20 13:55:00.171000+00:00,18.1
2022-09-20 14:55:00.234000+00:00,15.9
2022-09-20 15:55:00.203000+00:00,16.0
2022-09-20 16:55:00.206000+00:00,14.3
2022-09-20 17:55:00.211000+00:00,12.6
2022-09-20 18:55:00.215000+00:00,11.3
2022-09-20 19:55:00.194000+00:00,10.3
2022-09-20 20:55:00.166000+00:00,9.1
2022-09-20 21:55:00.187000+00:00,7.7
2022-09-20 22:55:00.239000+00:00,8.3
2022-09-20 23:55:00.265000+00:00,8.0
2022-09-21 00:55:00.225000+00:00,7.9
2022-09-21 01:55:00.264000+00:00,6.6
2022-09-21 02:55:00.170000+00:00,6.0
2022-09-21 03:55:00.233000+00:00,5.6
2022-09-21 04:55:00.184000+00:00,4.6
2022-09-21 05:55:00.186000+00:00,4.8
2022-09-21 06:55:00.200000+00:00,8.6
2022-09-21 07:55:00.195000+00:00,12.6
